,Sanger&CMRI,Broad
GO_TRANSLATION_INITIATION_FACTOR_BINDING,-0.18037898996865234,-0.11610687660697232
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS,-0.18034435348250133,-0.020086824328458878
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,-0.17949280590844938,-0.095662058560164
GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-0.17921989721312556,-0.11983719269877302
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING,-0.17909894941654875,-0.007614153357879735
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,-0.17908485993841566,-0.06658955643159215
KEGG_NUCLEOTIDE_EXCISION_REPAIR,-0.17884486598145274,-0.001891800902459922
GO_POLYSOME,-0.1784955377320759,-0.19934065692785086
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,-0.17820521703200692,-0.18013754745313565
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,-0.1778143106184921,-0.021729126344379526
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,-0.17753158857996484,-0.0978173208135663
GO_MICROTUBULE_POLYMERIZATION,-0.17725066166958758,-0.19100897822437468
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,-0.17719507892616643,-0.16514244705242012
REACTOME_SIGNALING_BY_WNT,-0.17708495263640436,-0.0005730044127919331
GO_MICROTUBULE_MOTOR_ACTIVITY,-0.17702710607079458,-0.16165093921690005
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,-0.1768931870918935,0.01821139600816789
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,-0.17680328454396863,-0.1937295432118243
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,-0.17675352412451945,-0.09506902268578574
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,-0.17603934683053524,-0.2599303523750301
GO_GLUTATHIONE_METABOLIC_PROCESS,-0.17560704928304416,-0.060507610602062244
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,-0.17530494009397932,-0.14534300122522628
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,-0.17519036531184637,-0.176836122717103
GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,-0.17515003524943362,-0.2053851671814103
HALLMARK_MITOTIC_SPINDLE,-0.1748962689165309,-0.275443329310082
GO_PROTEIN_FOLDING_CHAPERONE,-0.17477515876684768,-0.09932550865124123
GO_SPINDLE_LOCALIZATION,-0.17402161834749347,-0.11107484538811799
GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-0.1739803756423466,-0.17380677151867124
GO_VESICLE_COAT,-0.17390903887970768,-0.1905246749165471
REACTOME_SMOOTH_MUSCLE_CONTRACTION,-0.17378263713851178,-0.10811454334191994
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,-0.17318939615074844,-0.21544172579823168
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,-0.17270373046511064,-0.22401842624251608
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,-0.17245632202808203,-0.011635117824738523
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,-0.1717802325238045,-0.01726381795164998
PID_PDGFRB_PATHWAY,-0.1715805863270495,-0.13907832614584317
RB_DN.V1_DN,-0.17143668311359286,0.25306093648838035
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP,-0.17057620206018737,0.02773104753792612
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,-0.17042835960524538,-0.045712458294679535
GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING,-0.16935186233048208,-0.03396003699198255
GO_LAMELLIPODIUM_ASSEMBLY,-0.16866438003079384,-0.14406212471422344
DIRMEIER_LMP1_RESPONSE_LATE_DN,-0.16836952567200433,-0.14904175154388344
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,-0.1680717974070346,-0.06229942927798987
GO_MONOSACCHARIDE_CATABOLIC_PROCESS,-0.16753059494176875,-0.18443063814560176
GO_CELL_CYCLE_G1_S_PHASE_TRANSITION,-0.1675007505320295,-0.07335011734992072
GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,-0.16718931268474216,-0.07360316964384161
GO_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,-0.1664430760249413,-0.18902338722400785
GO_JNK_CASCADE,-0.1662216968572665,-0.06447457701598178
SONG_TARGETS_OF_IE86_CMV_PROTEIN,-0.16600024205206984,-0.09916132300789644
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION,-0.16544675336406428,0.011393910834909577
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-0.16531587867226868,-0.08311176224709264
GO_REGULATION_OF_DENDRITE_MORPHOGENESIS,-0.16463481924711781,-0.005235094434666476
GO_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,-0.16451714374189622,-0.11009962112870263
GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,-0.1640298383224724,-0.10578631609608795
PID_AVB3_OPN_PATHWAY,-0.16367444813192059,-0.07449636249868874
GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING,-0.16335895077940651,-0.18051326691317032
REACTOME_PROGRAMMED_CELL_DEATH,-0.16298221552111106,-0.09610858804558348
GO_RAC_GTPASE_BINDING,-0.16295861608854953,-0.16192039514790554
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,-0.16286276118160367,-0.1363554011631887
REACTOME_SEMAPHORIN_INTERACTIONS,-0.1623571307344668,-0.003998642284641285
GO_DENDRITIC_SPINE_MORPHOGENESIS,-0.16221297512127245,0.004289482448358203
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,-0.16219963391769682,-0.059110982471842356
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,-0.1621011506907867,-0.02949058899282077
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,-0.16205975142553605,-0.17224154809545236
GO_SITE_OF_DOUBLE_STRAND_BREAK,-0.16199275793012477,-0.03591444179390024
GO_REGULATION_OF_HEMOPOIESIS,-0.16190420236291134,-0.03518426967018702
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,-0.16180639035684813,-0.06421333278156785
GO_SH3_DOMAIN_BINDING,-0.16174450868729073,-0.11361155931808874
GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,-0.16000849269421397,0.024795109630530852
GO_RHO_GTPASE_BINDING,-0.1596674645494038,-0.1466146722151546
GO_CADHERIN_BINDING,-0.15957567671287007,-0.016357206103249363
GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,-0.15904405577476766,-0.06921950886943817
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,-0.15901487608669612,-0.1122885082554939
GO_REGULATION_OF_ORGAN_GROWTH,-0.1589450926558348,-0.021083701784171273
GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,-0.1584212450401411,-0.15311622522413063
GO_GLUCOSE_CATABOLIC_PROCESS,-0.15816209922074545,-0.1713146634283653
GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,-0.15814275115491752,0.056515781197737536
GO_HIPPOCAMPUS_DEVELOPMENT,-0.158104012902659,-0.06758071918860555
PID_MET_PATHWAY,-0.15793053493750664,-0.1189657136231729
GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,-0.15784690328665957,0.00016421666021193302
REACTOME_BASE_EXCISION_REPAIR,-0.15765974060522805,-0.08131821664797881
RB_DN.V1_UP,-0.15749990767609734,-0.0009056743161192218
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,-0.15726945712681417,-0.2533566139501791
GO_UBIQUITIN_LIKE_PROTEIN_BINDING,-0.157071752144018,-0.16905385986656912
GO_I_BAND,-0.156118592789975,-0.031187055124766175
PID_CDC42_PATHWAY,-0.15564630106323477,-0.12805195549480772
GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,-0.15563318814965998,-0.03382611825302253
GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,-0.155069489748615,0.0025561280346191955
GO_ACTIN_FILAMENT,-0.15487619116321225,-0.06538928826092606
ISHIDA_E2F_TARGETS,-0.15454431899011892,-0.20313258853183982
REACTOME_RHO_GTPASE_EFFECTORS,-0.154170594343595,-0.1354384516838448
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,-0.15414151502382778,-0.048759404636097944
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,-0.15390000079584645,-0.15866855399790464
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,-0.1534833283175691,-0.06752621099626978
GO_RUFFLE,-0.15340794359338197,-0.05979279718648344
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,-0.1532019935599257,0.056124376808597505
KAUFFMANN_MELANOMA_RELAPSE_UP,-0.15306496763380947,-0.08728688072284188
REACTOME_DUAL_INCISION_IN_GG_NER,-0.15302391229151854,-0.022258234270707444
GO_UBIQUITIN_BINDING,-0.15262224670014338,-0.20129555539436808
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,-0.15240652856951803,-0.13614716795924992
GO_PROTEIN_DEPOLYMERIZATION,-0.15239553338841638,-0.07734908006527082
RUIZ_TNC_TARGETS_DN,-0.1515763329148795,0.001149529053828852
LUI_THYROID_CANCER_CLUSTER_3,-0.15143457297865368,-0.006379716877768604
GO_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,-0.15143245119810086,0.03246876333716824
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,-0.151241065811598,-0.16381149827546215
GO_CELLULAR_KETONE_METABOLIC_PROCESS,-0.1494310673050624,0.05402947986317841
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP,-0.14913115878591707,-0.01412069144520853
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,-0.14891436645693312,-0.10281537907520143
GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS,-0.14857875559717115,-0.10551836278151606
GO_SIGNALING_ADAPTOR_ACTIVITY,-0.14845520367335097,-0.16122282848371527
GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,-0.1477715301509879,-0.12950245178348424
GO_SMALL_GTPASE_BINDING,-0.14742311554606044,-0.13154197470069576
GO_RNA_CATABOLIC_PROCESS,-0.1472488481635736,-0.14993571655955518
GO_CORTICAL_CYTOSKELETON_ORGANIZATION,-0.14724867946421336,-0.051650392170930245
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,-0.14712838658297875,-0.02440421877418495
PID_E2F_PATHWAY,-0.1468452531849237,-0.029811076410654985
GO_PROTEIN_POLYMERIZATION,-0.1467894871517574,-0.13151972222128283
GO_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,-0.14669422338191956,-0.18047685453079954
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,-0.1466649656441003,-0.1160883020386189
GO_CELL_CELL_SIGNALING_BY_WNT,-0.14658836639724762,0.02204091657085991
REACTOME_SIGNALING_BY_RHO_GTPASES,-0.14632606814943916,-0.14396219407322505
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,-0.14586242334189287,-0.10772401866597665
PID_P73PATHWAY,-0.14552747437977137,-0.03144357903862953
GO_HSP70_PROTEIN_BINDING,-0.14551592966092203,-0.11457717729671785
GO_KINASE_REGULATOR_ACTIVITY,-0.14523596053885668,-0.07045611468812316
GO_BETA_CATENIN_BINDING,-0.14522778319413593,0.06737497652656348
GO_REGULATION_OF_CENTROSOME_CYCLE,-0.1452050624462468,-0.1334853000148218
GNATENKO_PLATELET_SIGNATURE,-0.14507024141494165,-0.0012750540618451322
REACTOME_PROTEIN_UBIQUITINATION,-0.14506002949239336,-0.043896458908438095
GO_ESTABLISHMENT_OF_CELL_POLARITY,-0.14497248504929863,-0.07476295649548516
GO_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY,-0.14472334238123608,-0.02319494310886775
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,-0.14462026087120353,-0.24821198998191585
PID_RAC1_PATHWAY,-0.144609438553915,-0.15718368324927676
GO_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,-0.14454704313906028,-0.005342953665843519
LEIN_OLIGODENDROCYTE_MARKERS,-0.14454690531115927,0.09438889088191757
GO_CYTOPLASMIC_STRESS_GRANULE,-0.14449354853338672,-0.19051249977579524
GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,-0.14435226606654164,0.06454980229894418
GO_PROTEIN_TARGETING_TO_MEMBRANE,-0.14432416907237694,-0.06096407454471442
PTEN_DN.V2_UP,-0.14431250050242772,0.1869476301959116
GO_RESPONSE_TO_CADMIUM_ION,-0.14406953462061345,-0.09380821919240408
REACTOME_HOMOLOGY_DIRECTED_REPAIR,-0.14322846421647092,-0.09081605675078279
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,-0.14297477405815706,0.07812561205714909
GO_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-0.1426974704784944,-0.1679139207354289
GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY,-0.14260882709732034,-0.0882491777198221
BURTON_ADIPOGENESIS_PEAK_AT_16HR,-0.14220897978895194,-0.08814380685899462
GO_TAU_PROTEIN_BINDING,-0.14187412095463878,-0.13572136071417987
GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS,-0.14133562912625985,0.042666191683455444
PID_FGF_PATHWAY,-0.1411910347309611,0.007505275402136918
NABA_SECRETED_FACTORS,-0.1408882414345757,0.11053851887621244
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,-0.14067935156859937,-0.0012292183415683697
GO_REGULATION_OF_T_CELL_DIFFERENTIATION,-0.1405718995569834,-0.017475593081836088
CHANDRAN_METASTASIS_TOP50_UP,-0.14033669512747254,-0.03947684367386144
GO_PODOSOME,-0.14007989363333218,-0.06781261903174393
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,-0.14007702539681763,-0.11247977834159768
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,-0.14002938084010977,-0.03892733418157804
GO_REGULATION_OF_MITOTIC_CELL_CYCLE,-0.13973562349410223,-0.07844045192840157
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,-0.13963804883199546,-0.16292128840146392
GO_RUFFLE_ORGANIZATION,-0.1389555187933729,-0.016327422265134273
RAHMAN_TP53_TARGETS_PHOSPHORYLATED,-0.13895455935385717,-0.1017560838042971
GO_RECOMBINATIONAL_REPAIR,-0.13854329896089482,-0.003813238660755604
CROONQUIST_IL6_DEPRIVATION_DN,-0.13753384270016306,-0.16038137861474666
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,-0.1372084293645012,0.02373833006931121
GO_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,-0.1371417441883034,-0.05754190237987549
LUI_THYROID_CANCER_PAX8_PPARG_DN,-0.13678907501121276,-0.03692897745994538
GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS,-0.1366500494220289,-0.07059603372280339
GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.1365841019486902,-0.09499340460869786
GO_GTPASE_BINDING,-0.13637609769979728,-0.12932197301227755
GO_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.1363267437764164,-0.038824419206511196
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.13566859246434984,-0.07032119852688226
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,-0.135598130070126,-0.09480962492194168
GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,-0.13519532480069127,-0.02346398635691136
GO_RUFFLE_ASSEMBLY,-0.1348792577877212,-0.0005705175019137061
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,-0.1347060512910585,-0.10547944621385874
GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS,-0.1346000533370926,-0.09688150427056613
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,-0.1344231513887793,-0.2619823299947791
REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS,-0.13426202092541267,0.07547616944989123
KEGG_MISMATCH_REPAIR,-0.1342599158429201,-0.157623149640986
REACTOME_EPH_EPHRIN_SIGNALING,-0.13420447336019725,0.04245535399521962
GO_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,-0.1341863685098478,-0.127253126506963
GO_PHOSPHATASE_COMPLEX,-0.13390474430524543,-0.08491629419934486
GO_MUSCLE_CELL_MIGRATION,-0.13388793703420537,0.024801249231700115
GO_REGULATION_OF_DENDRITE_DEVELOPMENT,-0.13367939061632705,0.021435702425500087
GO_DNA_HELICASE_ACTIVITY,-0.1335656207379362,0.011654582190998266
GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS,-0.1335221279448556,-0.18094600765844154
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,-0.1331924226465173,-0.07784817043405487
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,-0.13315738577145994,-0.22851374569590144
GO_POLYSOMAL_RIBOSOME,-0.1331567483217588,-0.22447353047440877
GO_MITOTIC_CELL_CYCLE,-0.13299339287476702,-0.08388843523335214
HWANG_PROSTATE_CANCER_MARKERS,-0.13275322224324176,-0.0019509924983025992
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY,-0.13257593163992862,-0.09556017358954869
KEGG_MAPK_SIGNALING_PATHWAY,-0.13212142515528535,-0.10680255692964226
RB_P107_DN.V1_UP,-0.1311105807913996,-0.08573352619477988
REACTOME_MAP2K_AND_MAPK_ACTIVATION,-0.13106665902379064,0.024561864841883458
GO_ACTIN_FILAMENT_ORGANIZATION,-0.13090621042398953,-0.05615480986522218
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,-0.13045536253734732,-0.0004970418885245754
GO_BASE_EXCISION_REPAIR,-0.13043414791016553,-0.06952471396278886
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,-0.13040925007463994,-0.16165035195582536
MORI_PRE_BI_LYMPHOCYTE_UP,-0.13026966000158147,-0.11474436371876393
GO_MITOTIC_CYTOKINESIS,-0.13003486573957918,-0.08324704559446454
PID_CERAMIDE_PATHWAY,-0.12977924249625938,-0.18795091805341832
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP,-0.12973471109365772,-0.18817014546784835
GO_MICROTUBULE,-0.12970477270390318,-0.14767213981135707
GO_STEM_CELL_DIFFERENTIATION,-0.12934233171171367,0.03502147552741021
KEGG_OOCYTE_MEIOSIS,-0.12928647629583429,-0.13327345804621316
REACTOME_INFECTIOUS_DISEASE,-0.12915829762730086,-0.04984910516631474
ZHOU_TNF_SIGNALING_4HR,-0.1290991665596889,0.016406543139515624
GO_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,-0.129028635063341,-0.038883344359003924
LEE_AGING_NEOCORTEX_DN,-0.12900395701826362,-0.021633251908780276
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN,-0.128518647444145,-0.09576901289595408
ABE_INNER_EAR,-0.12839155241505454,-0.04118777703452512
REACTOME_DNA_REPAIR,-0.12838308379992036,-0.03182125790044745
GO_PROTEIN_AUTOPHOSPHORYLATION,-0.12832867224551478,-0.046916489781055795
MALONEY_RESPONSE_TO_17AAG_UP,-0.12830484837050868,0.055609313703140484
GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,-0.1283002236099928,-0.11041568093489058
GO_CENTRIOLE,-0.12823073137316057,-0.15802326383275653
GO_GTPASE_REGULATOR_ACTIVITY,-0.12821438218816306,-0.17162968885651886
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP,-0.12786900858803635,-0.12886252059341408
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,-0.12767472286857312,0.022302248748401355
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,-0.12752391628988868,0.03303871548977948
PID_VEGFR1_2_PATHWAY,-0.12729783808517525,-0.16118368585990633
GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.12712406445103397,-0.09258245535484409
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-0.12695074145797236,0.0004480414918196363
GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,-0.12691971607302843,-0.13339053251835803
GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,-0.12690679378925607,-0.14363664595020711
GO_PEPTIDYL_THREONINE_MODIFICATION,-0.12689538774361403,-0.050982027591312686
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,-0.1268210744370945,-0.07543660656976453
GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,-0.12680276654821518,0.033103022725612725
GO_REGULATION_OF_TRANSLATIONAL_INITIATION,-0.12670050056005897,-0.11648382714057685
MCCLUNG_COCAIN_REWARD_4WK,-0.1266683494677147,0.06303014414673269
GO_REGULATION_OF_PROTEIN_POLYMERIZATION,-0.1264986088623168,-0.12802088205064607
FISCHER_G1_S_CELL_CYCLE,-0.12625515522661096,0.013000330554678856
KAUFFMANN_DNA_REPLICATION_GENES,-0.1258924664144927,-0.04497728077101354
BURTON_ADIPOGENESIS_3,-0.1257671329096757,-0.08713824331819808
GO_ENDOSOME_ORGANIZATION,-0.12572793762294007,-0.11199182609503967
GO_RAB_GTPASE_BINDING,-0.12572651918563557,-0.12711567766686252
GO_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,-0.12539708802265015,-0.07931292610835697
GO_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ASSEMBLY,-0.12520699195270726,0.03231662201267869
GO_ENDOSOMAL_TRANSPORT,-0.12490425876505142,-0.045036592662581226
GO_P_BODY,-0.12480236485774532,-0.16567306140015647
PID_PLK1_PATHWAY,-0.12477100972232455,-0.16133808543328898
GO_CILIUM_ORGANIZATION,-0.12476783443638265,-0.12260228526109179
GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS,-0.1244261210793062,-0.11393806477628918
REACTOME_CELL_CYCLE_MITOTIC,-0.12441686977964017,-0.1169822497264466
GO_CORTICAL_CYTOSKELETON,-0.12438001763242207,0.005268895663774778
GO_ACTIN_FILAMENT_DEPOLYMERIZATION,-0.12426905852904974,0.006655826777590415
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,-0.12387975938356324,-0.11483493741262131
PID_HDAC_CLASSI_PATHWAY,-0.12357741117702355,0.023362210391480724
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,-0.12303079997675057,-0.15852518685899755
LY_AGING_OLD_DN,-0.12283821631031352,-0.041981825606868965
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN,-0.1227718024191448,-0.041978749259746616
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,-0.1227659309867219,-0.06969259477120426
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,-0.12263938484341629,-0.10174257270060787
GO_HEAT_SHOCK_PROTEIN_BINDING,-0.12254012532161242,-0.11705992456689283
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN,-0.12251628101215085,-0.023808947335444718
ENGELMANN_CANCER_PROGENITORS_DN,-0.1224519602016941,0.14921139993129942
GO_ERBB_SIGNALING_PATHWAY,-0.12240095902913758,0.016603843651096527
LEE_LIVER_CANCER_MYC_UP,-0.1223930296869384,0.043324038752114206
PEART_HDAC_PROLIFERATION_CLUSTER_DN,-0.12231385812205176,-0.05745857730703368
GAVIN_FOXP3_TARGETS_CLUSTER_T7,-0.12214970215754396,-0.076094975248791
VANHARANTA_UTERINE_FIBROID_DN,-0.12206498036815644,0.10721110267477517
GO_ANTIGEN_PROCESSING_AND_PRESENTATION,-0.12186663426361229,-0.030850100832900955
PID_AR_PATHWAY,-0.12180734526309932,-0.03525222544714332
PID_TRKR_PATHWAY,-0.12162385882008368,-0.13683169532196815
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION,-0.12154245155419846,-0.08358227190540604
KEGG_ENDOCYTOSIS,-0.1212344757620368,-0.0372226445236658
GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR,-0.12109931943263723,0.030603949478743855
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN,-0.12087249377606313,0.1298434091005663
GO_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,-0.12084677637866725,-0.07365326846087972
GO_ACTIN_FILAMENT_POLYMERIZATION,-0.12064079155044233,-0.09851873102420383
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS,-0.12046695369731554,-0.09277692355794043
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,-0.1204483537885766,-0.06632508897766788
GO_CELL_PROJECTION_ASSEMBLY,-0.12044455987675773,-0.08489124574918004
GO_SITE_OF_DNA_DAMAGE,-0.12000412447257305,-0.021716275932047998
GO_ACTIN_FILAMENT_BINDING,-0.11997864134786057,-0.017721510900509815
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,-0.11996653681734396,-0.11444407903368643
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION,-0.11990404833569251,-0.02873979528004773
GO_MOTOR_ACTIVITY,-0.11988368448759189,-0.11831836420859734
REACTOME_MITOTIC_PROMETAPHASE,-0.11981112904125452,-0.15447816923378987
GO_CORTICAL_ACTIN_CYTOSKELETON,-0.11967452164618461,0.025583927091296237
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN,-0.11953936075890556,-0.025164277063748734
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,-0.11929283941497867,-0.08067984647069829
GO_ACTIN_BINDING,-0.11901773279873536,-0.04108918104824922
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,-0.11898354749542343,-0.06302968334292097
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,-0.11890973747360213,-0.10221910592674542
