Automatic_MS_filename	Batch	Code	Daisy_chain	Date	Instrument	Replicate	Cell_line	Cancer_type	Tissue_type	SIDM	growth_properties	MSI_status	methylation_data	expression_data	cnv_data	crispr_ko_data	fusion_data	drug_data	cancer_type_detail	sample_site	gender	ethnicity	smoking_status	BROAD_ID	COSMIC_ID	CCLE_ID
180914_e0022_p02_ 8213_1 _s_m04_1	P02	8213	No	2018-09-14	M04	1	LC4-1	B-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM00549	Suspension	MSS	True	True	True	False	True	True	Childhood Precursor B Lymphoblastic Leukemia	Peripheral blood	Female	Unknown	Unknown	ACH-002267	907787	LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180914_e0022_p02_ 6577_2 _s_m04_1	P02	6577	No	2018-09-14	M04	2	MSTO-211H	Mesothelioma	Lung	SIDM00640	Adherent	MSS	True	True	True	False	True	True	Pleural Biphasic Mesothelioma	Pleural effusion	Male	White	Unknown	ACH-000335	908152	MSTO211H_PLEURA
180914_e0022_p02_ 8736_3 _s_m04_1	P02	8736	No	2018-09-14	M04	3	PA-TU-8902	Pancreatic Carcinoma	Pancreas	SIDM00455	Adherent	MSS	True	True	True	True	True	True	Pancreatic Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-000599	1298526	PATU8902_PANCREAS
180914_e0022_p02_ hek_112 _s_m04_1	P02	HEK	No	2018-09-14	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180914_e0022_p02_ 3477_3 _s_m04_1	P02	3477	No	2018-09-14	M04	3	BxPC-3	Pancreatic Carcinoma	Pancreas	SIDM00132	Adherent	MSS	True	True	True	True	True	True	Pancreatic Ductal Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-000535	906693	BXPC3_PANCREAS
180914_e0022_p02_ 3477_1 _s_m04_1	P02	3477	No	2018-09-14	M04	1	BxPC-3	Pancreatic Carcinoma	Pancreas	SIDM00132	Adherent	MSS	True	True	True	True	True	True	Pancreatic Ductal Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-000535	906693	BXPC3_PANCREAS
180914_e0022_p02_ 2636_2 _s_m04_1	P02	2636	No	2018-09-14	M04	2	DAN-G	Pancreatic Carcinoma	Pancreas	SIDM00950	Adherent	MSS	True	True	True	True	True	True	Pancreatic Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000243	1290797	DANG_PANCREAS
180914_e0022_p02_ 8736_1 _s_m04_1	P02	8736	No	2018-09-14	M04	1	PA-TU-8902	Pancreatic Carcinoma	Pancreas	SIDM00455	Adherent	MSS	True	True	True	True	True	True	Pancreatic Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-000599	1298526	PATU8902_PANCREAS
180914_e0022_p02_ 3409_2 _s_m04_1	P02	3409	No	2018-09-14	M04	2	NCI-H847	Small Cell Lung Carcinoma	Lung	SIDM01149	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Pleural effusion	Male	White	Unknown	ACH-001365	1240193	NCIH847_LUNG
180914_e0022_p02_ 6429_3 _s_m04_1	P02	6429	No	2018-09-14	M04	3	VCaP	Prostate Carcinoma	Prostate	SIDM01077	Adherent	MSS	True	True	True	False	True	True	Prostate Carcinoma	Vertebral bone	Male	White	Unknown	ACH-000115	1299075	VCAP_PROSTATE
180914_e0022_p02_ 8213_2 _s_m04_1	P02	8213	No	2018-09-14	M04	2	LC4-1	B-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM00549	Suspension	MSS	True	True	True	False	True	True	Childhood Precursor B Lymphoblastic Leukemia	Peripheral blood	Female	Unknown	Unknown	ACH-002267	907787	LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180914_e0022_p02_ 3409_3 _s_m04_1	P02	3409	No	2018-09-14	M04	3	NCI-H847	Small Cell Lung Carcinoma	Lung	SIDM01149	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Pleural effusion	Male	White	Unknown	ACH-001365	1240193	NCIH847_LUNG
180914_e0022_p02_ 2636_1 _s_m04_1	P02	2636	No	2018-09-14	M04	1	DAN-G	Pancreatic Carcinoma	Pancreas	SIDM00950	Adherent	MSS	True	True	True	True	True	True	Pancreatic Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000243	1290797	DANG_PANCREAS
180914_e0022_p02_ 2636_3 _s_m04_1	P02	2636	No	2018-09-14	M04	3	DAN-G	Pancreatic Carcinoma	Pancreas	SIDM00950	Adherent	MSS	True	True	True	True	True	True	Pancreatic Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000243	1290797	DANG_PANCREAS
180917_e0022_p02_hek_h002_qc_s_m04_2	P02	HEK H002	No	2018-09-17	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180917_e0022_p02_ hek_139 _s_m04_1	P02	HEK	No	2018-09-17	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180917_e0022_p02_6832_3_s_m04_1	P02	6832	No	2018-09-17	M04	3	CAL-148	Breast Carcinoma	Breast	SIDM00938	Adherent	MSS	True	True	True	False	True	True	Breast Carcinoma	Pleural Effusion	Female	Unknown	Unknown	ACH-000902	924106	CAL148_BREAST
180917_e0022_p02_2639_2_s_m04_1	P02	2639	No	2018-09-17	M04	2	DB	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00886	Suspension	MSS	True	True	True	False	False	True	Diffuse Large B-Cell Lymphoma	Ascites	Male	White	Unknown	ACH-000334	906832	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_2211_1_s_m04_1	P02	2211	No	2018-09-17	M04	1	TGW	Neuroblastoma	Peripheral Nervous System	SIDM00324	Unknown	MSS	True	True	True	True	True	True	Adrenal Neuroblastoma	Adrenal Gland	Unknown	Unknown	Unknown	ACH-001674	910780	TGW_AUTONOMIC_GANGLIA
180917_e0022_p02_2287_2_s_m04_1	P02	2287	No	2018-09-17	M04	2	WSU-NHL	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00412	Suspension	MSI	True	True	True	False	True	True	Follicular Lymphoma	Pleural effusion	Female	Unknown	Unknown	ACH-001709	909785	WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_7210_1_s_m04_1	P02	7210	No	2018-09-17	M04	1	SK-MEL-2	Melanoma	Skin	SIDM00082	Adherent	MSI	True	True	True	True	True	True	Melanoma	Skin	Male	White	Unknown	ACH-001190	905955	SKMEL2_SKIN
180917_e0022_p02_6832_2_s_m04_1	P02	6832	No	2018-09-17	M04	2	CAL-148	Breast Carcinoma	Breast	SIDM00938	Adherent	MSS	True	True	True	False	True	True	Breast Carcinoma	Pleural Effusion	Female	Unknown	Unknown	ACH-000902	924106	CAL148_BREAST
180917_e0022_p02_4141_2_s_m04_1	P02	4141	No	2018-09-17	M04	2	COR-L279	Small Cell Lung Carcinoma	Lung	SIDM00511	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Lymph node	Male	Unknown	Unknown	ACH-000257	910937	CORL279_LUNG
180917_e0022_p02_6832_1_s_m04_1	P02	6832	No	2018-09-17	M04	1	CAL-148	Breast Carcinoma	Breast	SIDM00938	Adherent	MSS	True	True	True	False	True	True	Breast Carcinoma	Pleural Effusion	Female	Unknown	Unknown	ACH-000902	924106	CAL148_BREAST
180917_e0022_p02_3287_2_s_m04_1	P02	3287	No	2018-09-17	M04	2	NCI-H1581	Non-Small Cell Lung Carcinoma	Lung	SIDM00748	Semi-Adherent	MSS	True	True	True	False	True	True	Large Cell Lung Carcinoma	Lung	Male	White	Unknown	ACH-000015	908471	NCIH1581_LUNG
180917_e0022_p02_3093_3_s_m04_1	P02	3093	No	2018-09-17	M04	3	LAMA-84	Chronic Myelogenous Leukemia	Haematopoietic and Lymphoid	SIDM00346	Suspension	MSS	True	True	True	False	True	True	Chronic Myelogenous Leukemia	Peripheral blood	Female	Unknown	Unknown	ACH-000301	907783	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_2639_3_s_m04_1	P02	2639	No	2018-09-17	M04	3	DB	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00886	Suspension	MSS	True	True	True	False	False	True	Diffuse Large B-Cell Lymphoma	Ascites	Male	White	Unknown	ACH-000334	906832	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_hek_h002_qc_s_m04_3	P02	HEK H002	No	2018-09-17	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180917_e0022_p02_7210_2_s_m04_1	P02	7210	No	2018-09-17	M04	2	SK-MEL-2	Melanoma	Skin	SIDM00082	Adherent	MSI	True	True	True	True	True	True	Melanoma	Skin	Male	White	Unknown	ACH-001190	905955	SKMEL2_SKIN
180917_e0022_p02_hek_88_s_m04_1	P02	HEK	No	2018-09-17	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180917_e0022_p02_2211_2_s_m04_1	P02	2211	No	2018-09-17	M04	2	TGW	Neuroblastoma	Peripheral Nervous System	SIDM00324	Unknown	MSS	True	True	True	True	True	True	Adrenal Neuroblastoma	Adrenal Gland	Unknown	Unknown	Unknown	ACH-001674	910780	TGW_AUTONOMIC_GANGLIA
180917_e0022_p02_7210_3_s_m04_1	P02	7210	No	2018-09-17	M04	3	SK-MEL-2	Melanoma	Skin	SIDM00082	Adherent	MSI	True	True	True	True	True	True	Melanoma	Skin	Male	White	Unknown	ACH-001190	905955	SKMEL2_SKIN
180917_e0022_p02_8229_3_s_m04_1	P02	8229	No	2018-09-17	M04	3	NCI-H3122	Non-Small Cell Lung Carcinoma	Lung	SIDM00137	Unknown	MSS	True	True	True	True	True	True	Lung Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000337	1240190	NCIH3122_LUNG
180917_e0022_p02_8229_1_s_m04_1	P02	8229	No	2018-09-17	M04	1	NCI-H3122	Non-Small Cell Lung Carcinoma	Lung	SIDM00137	Unknown	MSS	True	True	True	True	True	True	Lung Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000337	1240190	NCIH3122_LUNG
180917_e0022_p02_3093_2_s_m04_1	P02	3093	No	2018-09-17	M04	2	LAMA-84	Chronic Myelogenous Leukemia	Haematopoietic and Lymphoid	SIDM00346	Suspension	MSS	True	True	True	False	True	True	Chronic Myelogenous Leukemia	Peripheral blood	Female	Unknown	Unknown	ACH-000301	907783	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_2211_3_s_m04_1	P02	2211	No	2018-09-17	M04	3	TGW	Neuroblastoma	Peripheral Nervous System	SIDM00324	Unknown	MSS	True	True	True	True	True	True	Adrenal Neuroblastoma	Adrenal Gland	Unknown	Unknown	Unknown	ACH-001674	910780	TGW_AUTONOMIC_GANGLIA
180917_e0022_p02_3287_3_s_m04_1	P02	3287	No	2018-09-17	M04	3	NCI-H1581	Non-Small Cell Lung Carcinoma	Lung	SIDM00748	Semi-Adherent	MSS	True	True	True	False	True	True	Large Cell Lung Carcinoma	Lung	Male	White	Unknown	ACH-000015	908471	NCIH1581_LUNG
180917_e0022_p02_2287_1_s_m04_1	P02	2287	No	2018-09-17	M04	1	WSU-NHL	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00412	Suspension	MSI	True	True	True	False	True	True	Follicular Lymphoma	Pleural effusion	Female	Unknown	Unknown	ACH-001709	909785	WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_4141_3_s_m04_1	P02	4141	No	2018-09-17	M04	3	COR-L279	Small Cell Lung Carcinoma	Lung	SIDM00511	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Lymph node	Male	Unknown	Unknown	ACH-000257	910937	CORL279_LUNG
180917_e0022_p02_2639_1_s_m04_1	P02	2639	No	2018-09-17	M04	1	DB	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00886	Suspension	MSS	True	True	True	False	False	True	Diffuse Large B-Cell Lymphoma	Ascites	Male	White	Unknown	ACH-000334	906832	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_3287_1_s_m04_1	P02	3287	No	2018-09-17	M04	1	NCI-H1581	Non-Small Cell Lung Carcinoma	Lung	SIDM00748	Semi-Adherent	MSS	True	True	True	False	True	True	Large Cell Lung Carcinoma	Lung	Male	White	Unknown	ACH-000015	908471	NCIH1581_LUNG
180917_e0022_p02_3093_1_s_m04_1	P02	3093	No	2018-09-17	M04	1	LAMA-84	Chronic Myelogenous Leukemia	Haematopoietic and Lymphoid	SIDM00346	Suspension	MSS	True	True	True	False	True	True	Chronic Myelogenous Leukemia	Peripheral blood	Female	Unknown	Unknown	ACH-000301	907783	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_8229_2_s_m04_1	P02	8229	No	2018-09-17	M04	2	NCI-H3122	Non-Small Cell Lung Carcinoma	Lung	SIDM00137	Unknown	MSS	True	True	True	True	True	True	Lung Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-000337	1240190	NCIH3122_LUNG
180917_e0022_p02_hek_h002_qc_s_m04_4	P02	HEK H002	No	2018-09-17	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180917_e0022_p02_2287_3_s_m04_1	P02	2287	No	2018-09-17	M04	3	WSU-NHL	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00412	Suspension	MSI	True	True	True	False	True	True	Follicular Lymphoma	Pleural effusion	Female	Unknown	Unknown	ACH-001709	909785	WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180917_e0022_p02_hek_87_s_m04_1	P02	HEK	No	2018-09-17	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180917_e0022_p02_4141_1_s_m04_1	P02	4141	No	2018-09-17	M04	1	COR-L279	Small Cell Lung Carcinoma	Lung	SIDM00511	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Lymph node	Male	Unknown	Unknown	ACH-000257	910937	CORL279_LUNG
180921_e0022_p02_hek_h002_qc_s_m04_1	P02	HEK H002	No	2018-09-21	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180921_e0022_p02_7029_1_s_m04_1	P02	7029	No	2018-09-21	M04	1	SK-PN-DW	Other Solid Carcinomas	Central Nervous System	SIDM01097	Adherent	MSS	True	True	True	True	True	True	Primitive Neuroectodermal Tumor	Retroperitoneal embroyonal tumour	Male	White	Unknown	ACH-001193	909731	SKPNDW_BONE
180921_e0022_p02_hek_82_s_m04_1	P02	HEK	No	2018-09-21	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180921_e0022_p02_4093_2_s_m04_1	P02	4093	No	2018-09-21	M04	2	MDA-MB-468	Breast Carcinoma	Breast	SIDM00628	Adherent	MSS	True	True	True	True	True	True	Breast Adenocarcinoma	Pleural effusion	Female	Black	Unknown	ACH-000849	908123	MDAMB468_BREAST
180921_e0022_p02_7013_3_s_m04_1	P02	7013	No	2018-09-21	M04	3	RF-48	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01092	Unknown	MSS	True	True	True	False	False	True	Lymphoma	Unknown	Unknown	Unknown	Unknown	ACH-002301	909697	RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_3248_3_s_m04_1	P02	3248	No	2018-09-21	M04	3	NAMALWA	Burkitt's Lymphoma	Haematopoietic and Lymphoid	SIDM00641	Suspension	MSS	True	True	True	False	True	True	Epstein-Barr Virus-Related Burkitt s Lymphoma	Unknown	Female	Black	Unknown	ACH-000944	908159	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_7289_1_s_m04_1	P02	7289	No	2018-09-21	M04	1	Caov-4	Ovarian Carcinoma	Ovary	SIDM00918	Adherent	MSS	True	True	True	True	True	True	High Grade Ovarian Serous Adenocarcinoma	subserosa of fallopian tube	Female	White	Unknown	ACH-000103	949090	CAOV4_OVARY
180921_e0022_p02_4093_1_s_m04_1	P02	4093	No	2018-09-21	M04	1	MDA-MB-468	Breast Carcinoma	Breast	SIDM00628	Adherent	MSS	True	True	True	True	True	True	Breast Adenocarcinoma	Pleural effusion	Female	Black	Unknown	ACH-000849	908123	MDAMB468_BREAST
180921_e0022_p02_7029_2_s_m04_1	P02	7029	No	2018-09-21	M04	2	SK-PN-DW	Other Solid Carcinomas	Central Nervous System	SIDM01097	Adherent	MSS	True	True	True	True	True	True	Primitive Neuroectodermal Tumor	Retroperitoneal embroyonal tumour	Male	White	Unknown	ACH-001193	909731	SKPNDW_BONE
180921_e0022_p02_3231_3_s_m04_1	P02	3231	No	2018-09-21	M04	3	MS-1	Small Cell Lung Carcinoma	Lung	SIDM00245	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	East Asian	Unknown	ACH-001958	753594	MS1_LUNG
180921_e0022_p02_7029_3_s_m04_1	P02	7029	No	2018-09-21	M04	3	SK-PN-DW	Other Solid Carcinomas	Central Nervous System	SIDM01097	Adherent	MSS	True	True	True	True	True	True	Primitive Neuroectodermal Tumor	Retroperitoneal embroyonal tumour	Male	White	Unknown	ACH-001193	909731	SKPNDW_BONE
180921_e0022_p02_3231_2_s_m04_1	P02	3231	No	2018-09-21	M04	2	MS-1	Small Cell Lung Carcinoma	Lung	SIDM00245	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	East Asian	Unknown	ACH-001958	753594	MS1_LUNG
180921_e0022_p02_8493_1_s_m04_1	P02	8493	No	2018-09-21	M04	1	OCI-AML2	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00446	Suspension	MSS	True	True	True	True	True	True	Adult Acute Myeloid Leukemia	Peripheral blood	Male	Unknown	Unknown	ACH-000113	910947	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_2272_2_s_m04_1	P02	2272	No	2018-09-21	M04	2	WM-115	Melanoma	Skin	SIDM01000	Adherent	MSS	True	True	True	False	True	True	Melanoma	Unknown	Female	Unknown	Unknown	ACH-000304	909784	WM115_SKIN
180921_e0022_p02_hek_83_s_m04_1	P02	HEK	No	2018-09-21	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180921_e0022_p02_2165_2_s_m04_1	P02	2165	No	2018-09-21	M04	2	SW1271	Small Cell Lung Carcinoma	Lung	SIDM01156	Adherent	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	White	Unknown	ACH-000890	1299062	SW1271_LUNG
180921_e0022_p02_7289_2_s_m04_1	P02	7289	No	2018-09-21	M04	2	Caov-4	Ovarian Carcinoma	Ovary	SIDM00918	Adherent	MSS	True	True	True	True	True	True	High Grade Ovarian Serous Adenocarcinoma	subserosa of fallopian tube	Female	White	Unknown	ACH-000103	949090	CAOV4_OVARY
180921_e0022_p02_2165_3_s_m04_1	P02	2165	No	2018-09-21	M04	3	SW1271	Small Cell Lung Carcinoma	Lung	SIDM01156	Adherent	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	White	Unknown	ACH-000890	1299062	SW1271_LUNG
180921_e0022_p02_8574_2_s_m04_1	P02	8574	No	2018-09-21	M04	2	LS-513	Colorectal Carcinoma	Large Intestine	SIDM00677	Adherent	MSS	True	True	True	True	True	True	Cecum Adenocarcinoma	Cecum	Male	White	Unknown	ACH-000007	907795	LS513_LARGE_INTESTINE
180921_e0022_p02_8574_3_s_m04_1	P02	8574	No	2018-09-21	M04	3	LS-513	Colorectal Carcinoma	Large Intestine	SIDM00677	Adherent	MSS	True	True	True	True	True	True	Cecum Adenocarcinoma	Cecum	Male	White	Unknown	ACH-000007	907795	LS513_LARGE_INTESTINE
180921_e0022_p02_7013_2_s_m04_1	P02	7013	No	2018-09-21	M04	2	RF-48	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01092	Unknown	MSS	True	True	True	False	False	True	Lymphoma	Unknown	Unknown	Unknown	Unknown	ACH-002301	909697	RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_3231_1_s_m04_1	P02	3231	No	2018-09-21	M04	1	MS-1	Small Cell Lung Carcinoma	Lung	SIDM00245	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	East Asian	Unknown	ACH-001958	753594	MS1_LUNG
180921_e0022_p02_8493_2_s_m04_1	P02	8493	No	2018-09-21	M04	2	OCI-AML2	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00446	Suspension	MSS	True	True	True	True	True	True	Adult Acute Myeloid Leukemia	Peripheral blood	Male	Unknown	Unknown	ACH-000113	910947	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_7289_3_s_m04_1	P02	7289	No	2018-09-21	M04	3	Caov-4	Ovarian Carcinoma	Ovary	SIDM00918	Adherent	MSS	True	True	True	True	True	True	High Grade Ovarian Serous Adenocarcinoma	subserosa of fallopian tube	Female	White	Unknown	ACH-000103	949090	CAOV4_OVARY
180921_e0022_p02_2272_1_s_m04_1	P02	2272	No	2018-09-21	M04	1	WM-115	Melanoma	Skin	SIDM01000	Adherent	MSS	True	True	True	False	True	True	Melanoma	Unknown	Female	Unknown	Unknown	ACH-000304	909784	WM115_SKIN
180921_e0022_p02_2165_1_s_m04_1	P02	2165	No	2018-09-21	M04	1	SW1271	Small Cell Lung Carcinoma	Lung	SIDM01156	Adherent	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	White	Unknown	ACH-000890	1299062	SW1271_LUNG
180921_e0022_p02_4093_3_s_m04_1	P02	4093	No	2018-09-21	M04	3	MDA-MB-468	Breast Carcinoma	Breast	SIDM00628	Adherent	MSS	True	True	True	True	True	True	Breast Adenocarcinoma	Pleural effusion	Female	Black	Unknown	ACH-000849	908123	MDAMB468_BREAST
180921_e0022_p02_8493_3_s_m04_1	P02	8493	No	2018-09-21	M04	3	OCI-AML2	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00446	Suspension	MSS	True	True	True	True	True	True	Adult Acute Myeloid Leukemia	Peripheral blood	Male	Unknown	Unknown	ACH-000113	910947	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_2272_3_s_m04_1	P02	2272	No	2018-09-21	M04	3	WM-115	Melanoma	Skin	SIDM01000	Adherent	MSS	True	True	True	False	True	True	Melanoma	Unknown	Female	Unknown	Unknown	ACH-000304	909784	WM115_SKIN
180921_e0022_p02_3248_1_s_m04_1	P02	3248	No	2018-09-21	M04	1	NAMALWA	Burkitt's Lymphoma	Haematopoietic and Lymphoid	SIDM00641	Suspension	MSS	True	True	True	False	True	True	Epstein-Barr Virus-Related Burkitt s Lymphoma	Unknown	Female	Black	Unknown	ACH-000944	908159	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_3248_2_s_m04_1	P02	3248	No	2018-09-21	M04	2	NAMALWA	Burkitt's Lymphoma	Haematopoietic and Lymphoid	SIDM00641	Suspension	MSS	True	True	True	False	True	True	Epstein-Barr Virus-Related Burkitt s Lymphoma	Unknown	Female	Black	Unknown	ACH-000944	908159	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
180921_e0022_p02_hek_h002_qc_s_m04_3	P02	HEK H002	No	2018-09-21	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
180921_e0022_p02_7013_1_s_m04_1	P02	7013	No	2018-09-21	M04	1	RF-48	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01092	Unknown	MSS	True	True	True	False	False	True	Lymphoma	Unknown	Unknown	Unknown	Unknown	ACH-002301	909697	RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
